sensor_id,n_records,mean_db,median_db,std_db,min_db,max_db,p05_db,p10_db,p25_db,p75_db,p90_db,p95_db,high_exposure_share_60,high_exposure_share_65,high_exposure_share_70,quiet_share_45,quiet_share_50,quiet_share_55,iqr_db,range_db,coverage_ratio,floor,company_id,event_type,period_id
A006,1411,62.421114812189934,61.424,8.353818404353055,50.207,80.75,52.503,52.902,55.0165,70.141,74.967,76.652,0.5322466335931963,0.3791637136782423,0.2636428065201984,0.0,0.0,0.2494684620836286,15.124500000000005,30.543,0.9798611111111112,Main_Floor_A,Deployment_A,none,A_P021
A006,1440,63.35091944444444,60.951,7.322599146027933,53.174,78.717,54.28025,55.6623,56.5665,70.03,73.95360000000001,75.34349999999999,0.5548611111111111,0.4111111111111111,0.2548611111111111,0.0,0.0,0.0520833333333333,13.463500000000003,25.543,1.0,Main_Floor_A,Deployment_A,none,A_P022
A006,1440,55.05107777777778,55.3965,2.752572650606166,49.457,75.767,50.75,51.087,53.512,56.66,57.9552,58.79355,0.0173611111111111,0.0069444444444444,0.0027777777777777,0.0,0.00625,0.4701388888888889,3.147999999999996,26.309999999999995,1.0,Main_Floor_A,Deployment_A,none,A_P023
A006,1440,55.51026041666666,54.8305,3.34559319116877,49.436,68.533,50.576,51.011,53.17125,58.4415,59.8721,60.663,0.0909722222222222,0.0020833333333333,0.0,0.0,0.0076388888888888,0.5180555555555556,5.270249999999997,19.097,1.0,Main_Floor_A,Deployment_A,none,A_P024
A006,1440,66.40374513888888,70.022,8.505292888785231,48.413,81.865,50.79235,51.8199,61.043,72.771,75.38610000000001,76.94205,0.7729166666666667,0.6305555555555555,0.5131944444444444,0.0,0.0180555555555555,0.1736111111111111,11.728000000000002,33.452,1.0,Main_Floor_A,Deployment_A,none,A_P025
A006,1440,62.15285138888889,60.852500000000006,9.492674164812732,48.418,82.319,50.2165,50.8899,53.391,71.43775,74.8049,76.935,0.51875,0.3958333333333333,0.3368055555555556,0.0,0.0458333333333333,0.3666666666666666,18.04675,33.901,1.0,Main_Floor_A,Deployment_A,none,A_P026
A006,1440,62.251579861111104,61.663,8.012826218824122,48.859,81.913,50.4237,51.6034,54.272,70.3105,72.33810000000001,74.8141,0.6076388888888888,0.3666666666666666,0.2715277777777777,0.0,0.0194444444444444,0.3111111111111111,16.038500000000006,33.053999999999995,1.0,Main_Floor_A,Deployment_A,none,A_P027
A006,1440,62.82692013888889,59.6795,9.59302449949037,49.055,83.848,52.3795,52.9118,53.728,70.604,77.5241,80.15455,0.4777777777777778,0.3854166666666667,0.3131944444444444,0.0,0.0152777777777777,0.3104166666666667,16.875999999999998,34.793,1.0,Main_Floor_A,Deployment_A,none,A_P028
A006,1440,61.41265763888889,59.0,7.790394807490705,49.736,80.293,51.89835,52.9443,55.054,70.1215,72.6155,74.5,0.4215277777777778,0.3243055555555555,0.2618055555555555,0.0,0.0006944444444444,0.2430555555555555,15.067499999999995,30.55700000000001,1.0,Main_Floor_A,Deployment_A,none,A_P029
A006,1440,54.35636597222222,54.239,2.67412217236345,49.125,68.652,50.6504,51.5209,52.402,55.6355,57.2283,58.7401,0.0333333333333333,0.0090277777777777,0.0,0.0,0.0194444444444444,0.6875,3.2335,19.527,1.0,Main_Floor_A,Deployment_A,none,A_P030
A006,805,55.77356770186336,55.457,3.5574347718783748,51.141,71.761,51.824,52.0584,53.957,57.044,58.4226,61.314599999999984,0.0608695652173913,0.0347826086956521,0.0298136645962732,0.0,0.0,0.4894409937888199,3.086999999999996,20.62,0.5590277777777778,Main_Floor_A,Deployment_A,none,A_P031
A007,560,56.27471607142857,51.462,7.325755679466325,49.228,72.154,49.757450000000006,50.0088,50.45425,63.8905,67.74040000000001,68.97085,0.3553571428571428,0.1696428571428571,0.0232142857142857,0.0,0.1,0.6339285714285714,13.43625,22.925999999999995,0.3888888888888889,Main_Floor_A,Deployment_A,none,A_P001
A007,1440,51.901470833333335,51.6095,2.084391047633451,47.707,65.044,49.162,49.511,50.25,53.35075,54.62,55.2973,0.0034722222222222,0.0006944444444444,0.0,0.0,0.1958333333333333,0.9319444444444444,3.100749999999998,17.336999999999996,1.0,Main_Floor_A,Deployment_A,none,A_P002
A007,1440,52.16460416666666,51.9345,2.814447765622409,47.663,66.554,48.57575,48.891,49.967,53.52475,55.46470000000001,56.88435,0.0222222222222222,0.0020833333333333,0.0,0.0,0.2513888888888889,0.8645833333333334,3.557749999999998,18.891000000000005,1.0,Main_Floor_A,Deployment_A,none,A_P003
A007,1440,62.031560416666665,66.623,8.041119784605296,47.935,77.407,48.8457,50.6686,54.29325,69.044,70.505,71.23345,0.5708333333333333,0.5354166666666667,0.1423611111111111,0.0,0.0930555555555555,0.2840277777777777,14.750749999999996,29.471999999999998,1.0,Main_Floor_A,Deployment_A,none,A_P004
A007,1440,62.61847708333334,68.143,9.15112722430954,48.879,77.363,49.6408,49.935,50.8695,69.703,71.2976,72.055,0.6402777777777777,0.6388888888888888,0.2201388888888888,0.0,0.1076388888888889,0.3583333333333333,18.8335,28.484,1.0,Main_Floor_A,Deployment_A,none,A_P005
A007,1440,61.07065486111112,63.9015,7.71591121019804,48.891,75.967,49.6738,50.4229,52.590250000000005,67.78275,69.6392,70.637,0.6020833333333333,0.4388888888888889,0.08125,0.0,0.0861111111111111,0.3756944444444444,15.192499999999988,27.076,1.0,Main_Floor_A,Deployment_A,none,A_P006
A007,1440,60.402769444444445,63.129,7.513161492557044,48.663,76.044,49.793,50.109,52.03025,66.68275,69.2753,70.50609999999999,0.5597222222222222,0.3847222222222222,0.0680555555555555,0.0,0.0840277777777777,0.3472222222222222,14.652499999999996,27.381,1.0,Main_Floor_A,Deployment_A,none,A_P007
A007,1440,51.43011875,51.511,2.1044296526838515,46.308,60.228,47.681,48.435,49.97725,52.902,53.8682,54.935,0.0006944444444444,0.0,0.0,0.0,0.2548611111111111,0.9548611111111112,2.924750000000003,13.920000000000002,1.0,Main_Floor_A,Deployment_A,low_attendance,A_P008
A007,1440,50.76150833333333,51.435,2.286855290905555,45.348,55.582,46.8678,47.391,48.84375,52.576,53.5225,53.88,0.0,0.0,0.0,0.0,0.3916666666666666,0.9979166666666668,3.732250000000001,10.234000000000002,1.0,Main_Floor_A,Deployment_A,low_attendance,A_P009
A007,1440,51.59359930555555,52.257000000000005,3.253033663390028,45.187,65.044,46.533,47.0209,48.55275,53.785,55.1991,56.3592,0.0111111111111111,0.0006944444444444,0.0,0.0,0.3354166666666666,0.8791666666666667,5.232249999999993,19.857,1.0,Main_Floor_A,Deployment_A,none,A_P010
A007,1440,60.8107625,65.374,7.711203006042534,45.196,74.198,46.94395,49.5221,53.62475,67.1045,68.6722,69.857,0.5902777777777778,0.5104166666666666,0.0451388888888888,0.0,0.1027777777777777,0.3583333333333333,13.479750000000005,29.001999999999995,1.0,Main_Floor_A,Deployment_A,none,A_P011
A007,1440,60.86647430555556,62.8535,6.674398242796081,49.554,78.264,51.728,52.174,53.0,66.58475,68.703,69.75855,0.6020833333333333,0.3604166666666666,0.0402777777777777,0.0,0.0020833333333333,0.3381944444444444,13.58475,28.709999999999997,1.0,Main_Floor_A,Deployment_A,none,A_P012
A007,1440,60.48250624999999,62.4375,6.913280758639289,48.769,74.408,50.14055,50.922,53.79675,66.23525000000001,69.2103,70.7922,0.5770833333333333,0.3270833333333333,0.0680555555555555,0.0,0.0333333333333333,0.3694444444444444,12.438500000000005,25.639000000000003,1.0,Main_Floor_A,Deployment_A,none,A_P013
A007,1440,60.98191180555556,62.093,7.095803763044824,47.739,78.022,49.1429,51.151900000000005,54.237,67.013,69.7672,71.0,0.5993055555555555,0.3583333333333333,0.0868055555555555,0.0,0.0722222222222222,0.2909722222222222,12.776000000000003,30.28300000000001,1.0,Main_Floor_A,Deployment_A,none,A_P014
A007,1440,60.19826875,62.535,7.808213945637229,47.652,77.143,48.9115,49.2197,51.53675,66.90375,69.33,70.65955000000001,0.5555555555555556,0.375,0.0756944444444444,0.0,0.1895833333333333,0.3291666666666666,15.367000000000004,29.491,1.0,Main_Floor_A,Deployment_A,broad_remote_work,A_P015
A007,1440,52.975858333333335,53.2185,1.7048837692066996,48.165,60.174,49.291,49.9868,52.5475,54.12,54.674,55.08755,0.0006944444444444,0.0,0.0,0.0,0.1020833333333333,0.9402777777777778,1.572499999999998,12.009,1.0,Main_Floor_A,Deployment_A,broad_remote_work,A_P016
A007,1440,53.733302083333335,53.8795,2.5231561304539776,48.408,65.187,49.81445,50.308,51.75,55.42175,56.5767,57.22855,0.0145833333333333,0.0006944444444444,0.0,0.0,0.0645833333333333,0.68125,3.671750000000003,16.778999999999996,1.0,Main_Floor_A,Deployment_A,none,A_P017
A007,1440,54.10115,54.339,2.5081113467839886,49.043,65.44,50.022,50.522,52.1175,56.207,56.7511,57.14345,0.0118055555555555,0.0006944444444444,0.0,0.0,0.0472222222222222,0.5479166666666667,4.089500000000001,16.397,1.0,Main_Floor_A,Deployment_A,none,A_P018
A007,1440,54.16232152777778,54.0205,2.23042433880988,50.67,67.538,51.3078,51.5642,52.121,56.098,56.967,57.46755,0.00625,0.0013888888888888,0.0,0.0,0.0,0.6090277777777777,3.9769999999999968,16.867999999999995,1.0,Main_Floor_A,Deployment_A,none,A_P019
A007,1440,54.42321388888889,54.582,2.4269108978270677,49.087,64.495,50.68335,51.457,52.60875,55.92,57.2101,58.3639,0.0222222222222222,0.0,0.0,0.0,0.0256944444444444,0.5743055555555555,3.311250000000001,15.408,1.0,Main_Floor_A,Deployment_A,none,A_P020
A007,1440,60.79824236111111,63.5245,6.283677911004037,50.674,75.011,51.4392,52.239,53.5475,66.011,67.8323,68.77875,0.5993055555555555,0.3395833333333333,0.0229166666666666,0.0,0.0,0.3298611111111111,12.463499999999996,24.337,1.0,Main_Floor_A,Deployment_A,none,A_P021
A007,1440,60.93147291666666,62.1255,6.909732444339514,51.0,75.283,52.5581,52.88,54.23475,67.5555,69.87,70.8906,0.5236111111111111,0.3875,0.0958333333333333,0.0,0.0,0.3833333333333333,13.320749999999997,24.283,1.0,Main_Floor_A,Deployment_A,none,A_P022
A007,1440,53.93673055555556,54.022000000000006,1.8828852524357016,50.315,66.78,51.228,51.4775,52.533,54.93525,56.045,56.8767,0.0104166666666666,0.0013888888888888,0.0,0.0,0.0,0.75625,2.402250000000002,16.465000000000003,1.0,Main_Floor_A,Deployment_A,none,A_P023
A007,1440,54.98558472222222,54.473,3.021634469921032,50.78,72.681,51.3888,51.692,52.663,56.567,59.703,60.1881,0.0680555555555555,0.0131944444444444,0.0006944444444444,0.0,0.0,0.5701388888888889,3.904000000000004,21.901,1.0,Main_Floor_A,Deployment_A,none,A_P024
A007,1440,61.47576388888889,64.783,6.888405674092513,51.319,75.543,52.010450000000006,52.4175,53.30125,67.15424999999999,69.2201,70.29355000000001,0.5770833333333333,0.4729166666666666,0.0590277777777777,0.0,0.0,0.3340277777777777,13.852999999999987,24.224000000000004,1.0,Main_Floor_A,Deployment_A,none,A_P025
A007,1440,61.80960625,63.948,6.914281489759278,50.533,76.043,51.72785,52.109,53.6275,67.52875,69.717,70.90525,0.6152777777777778,0.45625,0.0895833333333333,0.0,0.0,0.3090277777777778,13.901250000000005,25.510000000000005,1.0,Main_Floor_A,Deployment_A,none,A_P026
A007,1440,62.39633472222222,65.4735,6.896270538003263,50.574,74.75,51.94545,52.9119,54.3215,68.13275,69.8161,70.761,0.6298611111111111,0.5159722222222223,0.0861111111111111,0.0,0.0,0.2888888888888888,13.81125,24.176,1.0,Main_Floor_A,Deployment_A,none,A_P027
A007,1440,61.37734722222223,62.7675,6.198101950181441,50.413,75.141,52.826,53.141,54.0735,66.413,68.8712,70.11104999999999,0.6368055555555555,0.35,0.0555555555555555,0.0,0.0,0.3236111111111111,12.339499999999994,24.72800000000001,1.0,Main_Floor_A,Deployment_A,none,A_P028
A007,1440,61.66901388888889,62.076,5.4534832313774135,50.967,75.451,52.41135,53.967,57.084500000000006,65.95875000000001,68.5766,70.14345,0.5979166666666667,0.3111111111111111,0.0548611111111111,0.0,0.0,0.1451388888888889,8.874250000000004,24.483999999999995,1.0,Main_Floor_A,Deployment_A,none,A_P029
A007,1440,55.26055833333333,55.166,1.87695588699824,50.815,66.374,51.98845,52.4285,54.363,56.55175,57.5006,58.10905,0.0111111111111111,0.0006944444444444,0.0,0.0,0.0,0.4666666666666667,2.188749999999999,15.558999999999996,1.0,Main_Floor_A,Deployment_A,none,A_P030
A007,805,56.181108074534166,55.934,1.6757361141823903,53.879,63.772,54.1652,54.2974,54.648,57.396,58.3306,59.06079999999999,0.0248447204968944,0.0,0.0,0.0,0.0,0.3391304347826087,2.7479999999999976,9.893,0.5590277777777778,Main_Floor_A,Deployment_A,none,A_P031
A008,560,61.79388392857143,57.787,6.5696034010409,55.196,74.615,55.56475,55.696,56.391,69.209,71.62870000000001,72.31075,0.3767857142857143,0.3535714285714286,0.1821428571428571,0.0,0.0,0.0,12.818000000000003,19.419,0.3888888888888889,Main_Floor_A,Deployment_A,none,A_P001
A008,1440,57.16942986111111,56.902,1.4232078324477129,53.641,67.209,55.2629,55.587,56.176,58.054,59.109,59.59855,0.0340277777777777,0.0006944444444444,0.0,0.0,0.0,0.0243055555555555,1.878,13.568000000000003,1.0,Main_Floor_A,Deployment_A,none,A_P002
A008,1440,56.920976388888896,56.674,1.7334188027691846,52.495,69.549,54.6259,55.087,55.98625,57.5665,58.784,60.06824999999999,0.0520833333333333,0.0027777777777777,0.0,0.0,0.0,0.0881944444444444,1.5802499999999997,17.05400000000001,1.0,Main_Floor_A,Deployment_A,none,A_P003
A008,1440,64.94068680555556,68.781,8.083027322835267,51.681,79.571,54.263850000000005,54.728,56.31225,72.2645,73.903,74.5653,0.5743055555555555,0.5659722222222222,0.4548611111111111,0.0,0.0,0.1458333333333333,15.95225,27.89,1.0,Main_Floor_A,Deployment_A,none,A_P004
A008,1440,65.03532638888889,68.017,6.790489361475316,53.87,79.341,54.94595,55.6085,56.98625,70.341,71.89110000000001,73.26509999999999,0.6402777777777777,0.6402777777777777,0.2965277777777778,0.0,0.0,0.0583333333333333,13.354749999999996,25.471,1.0,Main_Floor_A,Deployment_A,none,A_P005
A008,1440,64.32629166666666,67.858,6.548583102481353,52.543,75.022,55.1165,55.6949,56.739,69.802,71.1122,72.19664999999999,0.6097222222222223,0.6027777777777777,0.2319444444444444,0.0,0.0,0.0416666666666666,13.06300000000001,22.479000000000006,1.0,Main_Floor_A,Deployment_A,none,A_P006
A008,1440,63.66530208333334,66.363,6.828081635505036,53.141,75.549,54.318250000000006,54.7178,55.63525,69.92575,71.46310000000001,72.2314,0.65,0.5208333333333334,0.2430555555555555,0.0,0.0,0.1409722222222222,14.290499999999994,22.40800000000001,1.0,Main_Floor_A,Deployment_A,none,A_P007
A008,1440,55.45242361111112,55.391,1.0841953715136727,53.054,61.165,53.812000000000005,54.1209,54.761,56.05725,56.7142,57.1441,0.0034722222222222,0.0,0.0,0.0,0.0,0.3375,1.2962500000000006,8.110999999999997,1.0,Main_Floor_A,Deployment_A,low_attendance,A_P008
A008,1440,55.59596041666667,55.663,0.947135473102142,52.824,58.88,53.95645,54.2839,54.95425,56.29575,56.783,57.00055,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,1.3414999999999964,6.0560000000000045,1.0,Main_Floor_A,Deployment_A,low_attendance,A_P009
A008,1440,56.207388888888886,56.239,1.1508168293521357,52.791,64.489,54.304,54.739,55.511,56.913,57.4791,57.8955,0.0055555555555555,0.0,0.0,0.0,0.0,0.1479166666666666,1.401999999999994,11.698000000000008,1.0,Main_Floor_A,Deployment_A,none,A_P010
A008,1440,63.75866805555556,66.0485,5.578847442081798,53.538,76.368,55.32565,56.0926,57.804,68.50775,70.1232,70.901,0.6555555555555556,0.5305555555555556,0.1097222222222222,0.0,0.0,0.0284722222222222,10.70375,22.83,1.0,Main_Floor_A,Deployment_A,none,A_P011
A008,1440,63.58694027777778,64.6035,5.49264827696218,55.13,78.901,56.010450000000006,56.3406,57.23625,68.3135,70.033,70.96809999999999,0.6423611111111112,0.4604166666666666,0.1027777777777777,0.0,0.0,0.0,11.077250000000006,23.770999999999997,1.0,Main_Floor_A,Deployment_A,none,A_P012
A008,1440,65.27366458333334,69.32,7.842520566589729,53.379,77.374,54.81945,55.4454,56.56225,72.41900000000001,73.6832,74.363,0.5819444444444445,0.5770833333333333,0.4493055555555555,0.0,0.0,0.0652777777777777,15.856750000000012,23.995,1.0,Main_Floor_A,Deployment_A,none,A_P013
A008,1440,66.0288513888889,69.756,8.24012886891769,52.489,82.165,53.96595,54.6182,56.06575,73.275,74.32010000000001,75.099,0.6486111111111111,0.6472222222222223,0.4854166666666666,0.0,0.0,0.1416666666666666,17.209250000000004,29.67600000000001,1.0,Main_Floor_A,Deployment_A,none,A_P014
A008,1440,63.99345486111111,67.48400000000001,7.770222203500782,51.809,76.473,53.3698,53.685,55.066,70.912,72.84710000000001,73.80285,0.5951388888888889,0.5284722222222222,0.3631944444444444,0.0,0.0,0.2402777777777777,15.846000000000004,24.664,1.0,Main_Floor_A,Deployment_A,broad_remote_work,A_P015
A008,1440,57.00468958333333,57.341,1.370146307360828,52.011,64.163,54.118,54.8218,56.5205,57.793,58.284,58.56555,0.0083333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,1.2725000000000009,12.151999999999994,1.0,Main_Floor_A,Deployment_A,broad_remote_work,A_P016
A008,1440,57.82884652777778,57.639,1.5451786462096555,54.739,69.87,55.924,56.187,56.79675,58.457,59.767500000000005,60.4441,0.0819444444444444,0.00625,0.0,0.0,0.0,0.0013888888888888,1.6602499999999978,15.131000000000007,1.0,Main_Floor_A,Deployment_A,none,A_P017
A008,1440,57.456381944444445,57.4485,1.030271325150009,54.772,66.626,56.010450000000006,56.261,56.793,57.989,58.4845,58.97855,0.0145833333333333,0.0006944444444444,0.0,0.0,0.0,0.0013888888888888,1.195999999999998,11.854000000000006,1.0,Main_Floor_A,Deployment_A,none,A_P018
A008,1440,57.46206458333334,57.4045,0.9569128179023648,54.912,64.413,56.12,56.3955,56.793,58.054,58.5876,58.978,0.0090277777777777,0.0,0.0,0.0,0.0,0.0013888888888888,1.2610000000000028,9.500999999999998,1.0,Main_Floor_A,Deployment_A,none,A_P019
A008,1440,57.24436875,57.131,1.3039633855695467,54.239,64.088,55.52675,55.8469,56.308,57.902,58.793,59.57125,0.0354166666666666,0.0,0.0,0.0,0.0,0.0097222222222222,1.5940000000000012,9.848999999999997,1.0,Main_Floor_A,Deployment_A,none,A_P020
A008,1440,64.08223958333333,67.477,6.168865636740564,54.826,79.0,56.228,56.4454,57.022,69.7215,70.85090000000001,71.50025,0.6118055555555556,0.5215277777777778,0.2152777777777778,0.0,0.0,0.0006944444444444,12.699500000000008,24.174,1.0,Main_Floor_A,Deployment_A,none,A_P021
A008,1440,64.46058124999999,67.272,7.107913042103326,54.857,76.945,56.02145,56.2869,57.0515,71.315,72.7912,73.577,0.5395833333333333,0.5215277777777778,0.3763888888888889,0.0,0.0,0.0020833333333333,14.263499999999992,22.087999999999997,1.0,Main_Floor_A,Deployment_A,none,A_P022
A008,1440,56.45695208333333,56.3855,1.3838913932283157,52.129,68.978,54.53745,54.900000000000006,55.50825,57.24275,57.8964,58.48955,0.0145833333333333,0.0006944444444444,0.0,0.0,0.0,0.11875,1.734499999999997,16.848999999999997,1.0,Main_Floor_A,Deployment_A,none,A_P023
A008,1440,56.614413194444445,56.1525,2.552600535162523,51.742,70.648,53.61955,53.9989,55.18225,57.20025,60.467,61.054,0.1194444444444444,0.0173611111111111,0.0020833333333333,0.0,0.0,0.2201388888888888,2.0179999999999936,18.906,1.0,Main_Floor_A,Deployment_A,none,A_P024
A008,1440,64.01686458333333,67.8305,6.891554178424329,54.527,75.253,55.304,55.543,56.076,70.304,71.511,72.07669999999999,0.5805555555555556,0.5416666666666666,0.2986111111111111,0.0,0.0,0.0215277777777777,14.228000000000002,20.726,1.0,Main_Floor_A,Deployment_A,none,A_P025
A008,1440,65.56021944444444,68.9185,7.21879610970981,54.505,78.087,55.51575,56.0319,56.76925,72.05425,73.4845,74.3702,0.6715277777777777,0.5361111111111111,0.4409722222222222,0.0,0.0,0.0138888888888888,15.284999999999997,23.582,1.0,Main_Floor_A,Deployment_A,none,A_P026
A008,1440,65.44309097222222,66.88550000000001,6.768041740829963,55.048,78.152,56.06445,56.337,58.6275,71.89025000000001,73.24010000000001,73.93455,0.6541666666666667,0.5354166666666667,0.4159722222222222,0.0,0.0,0.0,13.262750000000011,23.104,1.0,Main_Floor_A,Deployment_A,none,A_P027
A008,1440,64.45148958333334,67.5335,6.6750138002915085,52.457,77.363,55.64045,56.088,56.745,70.543,71.9074,72.69704999999999,0.6194444444444445,0.5618055555555556,0.3118055555555555,0.0,0.0,0.0284722222222222,13.798000000000007,24.906,1.0,Main_Floor_A,Deployment_A,none,A_P028
A008,1440,64.84851041666667,66.623,5.756532457286097,54.967,75.62,56.24985,57.174,58.9155,69.957,71.659,72.4901,0.7145833333333333,0.5541666666666667,0.2472222222222222,0.0,0.0,0.0006944444444444,11.041499999999992,20.65300000000001,1.0,Main_Floor_A,Deployment_A,none,A_P029
A008,1440,57.43482152777778,57.143,1.242227980923675,54.783,66.174,55.7713,56.1428,56.685,58.04325,59.0341,59.67435,0.0375,0.0006944444444444,0.0,0.0,0.0,0.0041666666666666,1.3582499999999982,11.391000000000004,1.0,Main_Floor_A,Deployment_A,none,A_P030
A008,805,57.68434906832298,57.489,1.100693199100928,55.837,65.652,56.3744,56.54,56.923,58.293,58.9106,59.4264,0.0273291925465838,0.0012422360248447,0.0,0.0,0.0,0.0,1.3699999999999974,9.814999999999998,0.5590277777777778,Main_Floor_A,Deployment_A,none,A_P031
A009,560,61.33242857142858,58.947,4.821946973726417,56.033,74.087,56.65735,56.824,57.29425,64.71,69.2453,70.66929999999999,0.3982142857142857,0.2464285714285714,0.0696428571428571,0.0,0.0,0.0,7.415749999999996,18.054,0.3888888888888889,Main_Floor_A,Deployment_A,none,A_P001
A009,1440,57.9805875,57.407,1.9401370725550064,54.538,67.253,55.659,56.022,56.51325,59.681,60.692,61.26565,0.2256944444444444,0.0027777777777777,0.0,0.0,0.0,0.0069444444444444,3.167749999999998,12.715000000000003,1.0,Main_Floor_A,Deployment_A,none,A_P002
A009,1440,57.51813055555555,57.132,2.0237265764054446,53.691,68.835,54.868,55.187,56.11825,58.68425,60.231,61.12915,0.1229166666666666,0.0041666666666666,0.0,0.0,0.0,0.0680555555555555,2.5659999999999954,15.143999999999991,1.0,Main_Floor_A,Deployment_A,none,A_P003
A009,1440,65.26673541666666,66.891,6.567771335728031,54.056,83.44,55.230250000000005,56.3512,59.590250000000005,71.00274999999999,73.2211,74.352,0.7229166666666667,0.5402777777777777,0.3270833333333333,0.0,0.0,0.0340277777777777,11.412499999999987,29.384,1.0,Main_Floor_A,Deployment_A,none,A_P004
A009,1440,65.46271319444445,67.7525,6.050454623397449,55.582,78.791,56.96645,57.3399,58.527,69.901,72.62930000000001,74.43715,0.6493055555555556,0.6166666666666667,0.2451388888888888,0.0,0.0,0.0,11.373999999999995,23.209,1.0,Main_Floor_A,Deployment_A,none,A_P005
A009,1440,64.61523958333333,65.38,5.752747974253454,55.14,78.714,56.571,56.857,58.95325,69.593,71.6722,73.088,0.6416666666666667,0.5375,0.21875,0.0,0.0,0.0,10.63975,23.574,1.0,Main_Floor_A,Deployment_A,none,A_P006
A009,1440,64.51855347222222,64.6805,6.057861571309831,55.6,77.253,56.83445,57.077,57.89,70.25375,72.4623,73.58309999999999,0.6590277777777778,0.4833333333333333,0.2680555555555555,0.0,0.0,0.0,12.363749999999996,21.653,1.0,Main_Floor_A,Deployment_A,none,A_P007
A009,1440,57.45578472222223,57.4245,0.9473171411902994,54.747,61.813,55.89,56.2739,56.851,58.05775,58.626,58.978,0.0076388888888888,0.0,0.0,0.0,0.0,0.0048611111111111,1.2067499999999995,7.0660000000000025,1.0,Main_Floor_A,Deployment_A,low_attendance,A_P008
A009,1440,57.24590486111112,57.187,0.8055839115047503,55.231,62.187,56.09845,56.297,56.648,57.758,58.286,58.6484,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,1.1099999999999994,6.955999999999996,1.0,Main_Floor_A,Deployment_A,low_attendance,A_P009
A009,1440,58.12539861111111,58.175,1.1775031678736527,54.571,64.352,56.22,56.604,57.30225,58.945,59.451,59.879,0.0451388888888888,0.0,0.0,0.0,0.0,0.0034722222222222,1.6427499999999997,9.781000000000006,1.0,Main_Floor_A,Deployment_A,none,A_P010
A009,1440,65.51994027777778,68.1585,6.194082205758295,55.253,79.023,56.538,57.0627,58.16225,70.91475,72.57650000000001,73.63374999999999,0.6819444444444445,0.5666666666666667,0.3180555555555555,0.0,0.0,0.0,12.752499999999998,23.77,1.0,Main_Floor_A,Deployment_A,none,A_P011
A009,1440,64.78969027777778,65.593,5.731798868309774,54.879,78.022,56.956,57.385,58.26125,69.901,71.7014,72.7821,0.6548611111111111,0.5479166666666667,0.2388888888888889,0.0,0.0,0.0006944444444444,11.639749999999992,23.143000000000008,1.0,Main_Floor_A,Deployment_A,none,A_P012
A009,1440,63.84987708333334,65.249,6.693786740129786,54.516,78.978,55.462,55.769,56.54625,69.648,72.08990000000001,73.72774999999999,0.6013888888888889,0.5208333333333334,0.2243055555555555,0.0,0.0,0.0090277777777777,13.101749999999996,24.462,1.0,Main_Floor_A,Deployment_A,none,A_P013
A009,1440,64.8984,66.5435,6.775351720807808,54.78,85.187,55.71385,56.088,57.10725,70.615,73.0771,74.5435,0.65,0.5534722222222223,0.29375,0.0,0.0,0.0048611111111111,13.507749999999994,30.407,1.0,Main_Floor_A,Deployment_A,none,A_P014
A009,1440,63.892660416666665,64.9725,6.81971285443286,53.013,77.505,55.010450000000006,55.363,56.48125,70.13475,72.802,73.703,0.6034722222222222,0.4993055555555555,0.25625,0.0,0.0,0.05,13.653499999999994,24.492,1.0,Main_Floor_A,Deployment_A,broad_remote_work,A_P015
A009,1440,57.71839722222222,57.484,1.5988233874680131,53.264,65.681,55.0985,55.504000000000005,56.94075,59.0,59.7333,60.13205,0.0645833333333333,0.0006944444444444,0.0,0.0,0.0,0.04375,2.059250000000006,12.416999999999994,1.0,Main_Floor_A,Deployment_A,broad_remote_work,A_P016
A009,1440,58.45848819444444,58.1145,1.8199591985054615,54.945,69.316,56.09845,56.484,57.165,59.692,60.67,61.38555,0.1951388888888889,0.00625,0.0,0.0,0.0,0.0006944444444444,2.527000000000001,14.371000000000002,1.0,Main_Floor_A,Deployment_A,none,A_P017
A009,1440,57.921259722222224,57.956,1.041462296811684,55.088,66.264,56.3509,56.78,57.27725,58.45225,58.8701,59.363,0.0277777777777777,0.0006944444444444,0.0,0.0,0.0,0.0,1.1750000000000045,11.175999999999997,1.0,Main_Floor_A,Deployment_A,none,A_P018
A009,1440,57.95538194444445,57.804,0.9216522281721058,56.143,65.549,56.802,56.978,57.33,58.44,59.033,59.484,0.0243055555555555,0.0013888888888888,0.0,0.0,0.0,0.0,1.1099999999999994,9.406000000000006,1.0,Main_Floor_A,Deployment_A,none,A_P019
A009,1440,57.891495138888885,57.593,1.1090212069669478,55.878,66.297,56.6199,56.802,57.14525,58.5,59.121,59.73819999999999,0.0402777777777777,0.0020833333333333,0.0,0.0,0.0,0.0,1.3547499999999957,10.418999999999995,1.0,Main_Floor_A,Deployment_A,none,A_P020
A009,1440,64.3369173611111,66.065,5.369069955888105,56.011,83.054,57.02145,57.348,58.087,68.84525000000001,70.8251,71.71175,0.6652777777777777,0.5298611111111111,0.1506944444444444,0.0,0.0,0.0,10.758250000000004,27.043,1.0,Main_Floor_A,Deployment_A,none,A_P021
